sample_id,ssim,psnr,lpips
164,0.521280,18.263214,0.033585
165,0.548212,18.601119,0.027607
166,0.537160,18.700068,0.022204
167,0.502440,16.825939,0.046922
168,0.565194,18.303032,0.033051
169,0.509588,17.976100,0.061105
170,0.492336,17.581156,0.044248
171,0.399705,15.884093,0.052445
172,0.445454,17.522626,0.055312
173,0.513179,17.708875,0.043028
174,0.546061,18.567186,0.030355
175,0.389521,16.344651,0.033431
176,0.486174,17.678574,0.050985
177,0.334882,14.432366,0.060992
178,0.499936,17.233939,0.042143
179,0.466945,17.225281,0.040587
180,0.553142,18.417578,0.028640
181,0.513316,16.879084,0.060497
182,0.484858,18.130445,0.042195
183,0.594449,19.602480,0.023793
184,0.223873,13.850332,0.056487
185,0.486111,15.706071,0.045805
186,0.526718,17.854594,0.035275
187,0.601886,20.050165,0.020154
188,0.498515,17.664105,0.046012
189,0.490361,17.889486,0.055538
190,0.648012,19.018659,0.033450
191,0.399492,16.057204,0.045712
192,0.580237,19.868309,0.026378
193,0.540594,18.009979,0.037625
194,0.546750,17.655389,0.044347
195,0.460697,16.988321,0.049009
196,0.386792,16.257448,0.037380
197,0.542330,18.428016,0.039094
198,0.387446,15.504140,0.033839
199,0.562957,19.380127,0.035959
200,0.596656,19.118056,0.040137
201,0.612949,19.286881,0.025103
202,0.422597,16.706988,0.036378
203,0.475626,18.112985,0.052312
204,0.249111,13.172829,0.070179
205,0.445536,16.555752,0.041207
206,0.560311,19.252941,0.032035
207,0.506325,17.654251,0.055933
208,0.545837,17.858859,0.042717
209,0.473091,16.202453,0.038795
210,0.444370,16.725680,0.035508
211,0.450406,16.795036,0.047171
212,0.382407,15.519340,0.042000
213,0.459102,17.736156,0.066616
214,0.490933,17.810736,0.052920
215,0.277449,14.593849,0.061067
216,0.444761,16.608259,0.042099
217,0.441315,16.677063,0.031562
218,0.542327,18.919906,0.023493
219,0.478552,17.078729,0.031863
220,0.365113,16.916497,0.054612
221,0.425670,16.636010,0.046723
222,0.615908,19.227877,0.045515
223,0.560275,18.804309,0.037064
224,0.441520,16.730919,0.027504
225,0.469755,17.462204,0.031518
226,0.522766,18.711745,0.037462
227,0.582870,18.590173,0.035509
228,0.511374,17.586025,0.052532
229,0.469526,17.007442,0.042026
230,0.613539,19.982583,0.031471
231,0.449977,17.073849,0.036126
232,0.582933,19.323974,0.038714
233,0.469761,16.662397,0.034692
234,0.587423,18.533254,0.040309
235,0.554661,17.068045,0.037038
236,0.601571,20.304644,0.025733
237,0.343688,15.149192,0.044847
238,0.568746,18.856399,0.040837
239,0.573554,19.632174,0.026608
240,0.498734,17.538807,0.029845
241,0.425550,16.597762,0.042037
242,0.432978,16.401087,0.041562
243,0.582550,18.235807,0.041937
244,0.459103,16.559050,0.038055
245,0.608793,18.728941,0.035539
246,0.543116,17.274429,0.050405
247,0.456322,17.194361,0.032941
248,0.671308,21.450905,0.027435
249,0.484104,18.006060,0.029543
250,0.481084,16.784688,0.042601
251,0.545972,18.692498,0.038363
252,0.570772,18.295544,0.042150
253,0.177011,12.487921,0.063779
254,0.488106,16.774559,0.057949
255,0.349499,15.343203,0.055845
256,0.551646,18.475313,0.025852
257,0.590505,19.646954,0.029894
258,0.639583,20.672023,0.029617
259,0.431567,16.725257,0.045559
260,0.598100,20.116740,0.029272
261,0.520792,18.276129,0.029091
262,0.591311,19.741828,0.033176
263,0.383023,16.396261,0.060211
264,0.448952,16.415796,0.033357
265,0.412162,16.517609,0.049782
266,0.488923,16.549717,0.038530
267,0.470281,17.073383,0.037094
268,0.435519,16.244165,0.043118
269,0.490807,16.845527,0.056612
270,0.357042,15.175724,0.037422
271,0.377854,15.241193,0.054941
272,0.568641,18.297887,0.039385
273,0.509163,17.613695,0.044943
274,0.616448,19.358519,0.024585
275,0.635008,20.295224,0.026179
276,0.626913,20.201219,0.032243
277,0.344234,15.387279,0.047099
278,0.485986,17.482077,0.040630
279,0.455436,16.815205,0.024567
280,0.562980,18.707691,0.034010
281,0.554123,18.405345,0.035078
282,0.456431,17.477904,0.029161
