sample_id,ssim,psnr,lpips
1,0.334044,13.958838,0.186019
2,0.585320,17.625361,0.112325
3,0.533370,16.917841,0.107574
4,0.511777,16.453345,0.150760
5,0.493405,15.552010,0.144299
6,0.424359,15.133737,0.144729
7,0.388565,14.985714,0.187179
8,0.453566,15.113632,0.154075
9,0.498579,16.509151,0.137414
10,0.488496,16.062090,0.119649
11,0.345904,13.692025,0.213535
12,0.559237,16.771283,0.109894
13,0.337892,13.373636,0.152242
14,0.590975,17.805861,0.116326
15,0.557221,16.765727,0.107599
16,0.544919,17.226536,0.110360
17,0.482971,16.447673,0.151821
18,0.324607,13.198975,0.204808
19,0.539060,17.121024,0.116186
20,0.587727,17.806969,0.120045
21,0.558024,17.091198,0.119743
22,0.573797,17.459718,0.127446
23,0.400634,14.445114,0.180300
24,0.518589,16.878406,0.125639
25,0.501194,16.066875,0.154341
26,0.498681,16.422394,0.112033
27,0.544971,17.318404,0.117690
28,0.478340,15.657986,0.159138
29,0.265608,11.420614,0.181421
30,0.404723,14.460134,0.142453
31,0.546549,16.967558,0.133934
32,0.352766,13.014222,0.185579
33,0.552217,17.259253,0.125874
34,0.541579,17.103117,0.119734
35,0.448941,15.066085,0.154001
36,0.269317,12.325161,0.180229
37,0.517893,16.657847,0.116763
38,0.466230,16.011816,0.147083
39,0.456463,15.592807,0.129555
40,0.473364,16.563307,0.165985
41,0.500344,16.574173,0.136293
42,0.478445,15.696258,0.162845
43,0.500544,16.072831,0.125897
44,0.487211,15.478784,0.128311
45,0.520106,16.509836,0.132609
46,0.488455,16.415113,0.122406
47,0.521719,16.461646,0.146538
48,0.554160,16.940451,0.153288
49,0.436574,15.564845,0.155854
50,0.462600,15.477356,0.147300
51,0.423505,15.427796,0.134914
52,0.511546,16.456006,0.110554
53,0.416952,14.383392,0.175775
54,0.405594,14.445182,0.166956
55,0.455240,15.563692,0.155641
56,0.545088,16.780233,0.135263
57,0.437990,14.977113,0.148831
58,0.521074,16.540951,0.144370
59,0.515765,16.534215,0.142727
60,0.479453,15.753980,0.151368
61,0.487083,16.322127,0.135770
62,0.524287,17.268777,0.140061
63,0.499228,16.276456,0.119957
64,0.530651,16.795275,0.115114
65,0.395615,14.369313,0.157654
66,0.414387,14.534879,0.130643
67,0.494831,15.738465,0.161793
68,0.404510,15.050473,0.151665
69,0.398674,14.420546,0.153217
70,0.328288,13.384674,0.164552
71,0.450835,15.358944,0.116541
72,0.414203,15.031334,0.157546
73,0.543595,17.467084,0.153574
74,0.553560,17.194973,0.115859
75,0.391811,14.193530,0.164405
76,0.444147,14.918842,0.167067
77,0.547327,17.334803,0.126487
78,0.508564,16.461449,0.117340
79,0.526255,16.925288,0.125891
80,0.509546,16.343660,0.177586
81,0.432877,15.568354,0.149783
82,0.553672,16.863912,0.107090
83,0.423344,14.848978,0.124382
84,0.514037,17.103904,0.134277
85,0.489952,16.513933,0.127992
86,0.509095,16.539347,0.151082
87,0.453882,15.911175,0.108565
88,0.472514,16.133818,0.154633
89,0.512774,16.076944,0.138036
90,0.534860,17.116602,0.116521
91,0.509747,16.268557,0.121614
92,0.526592,16.569739,0.119916
93,0.603937,18.197562,0.113531
94,0.549686,17.206320,0.117657
95,0.412214,13.702830,0.155110
96,0.450245,15.641294,0.171519
97,0.439824,14.643565,0.182990
98,0.450830,15.804522,0.124415
99,0.499787,16.416926,0.139631
100,0.557682,16.735274,0.132940
101,0.522606,16.324655,0.122522
102,0.601398,18.218584,0.112119
103,0.444308,15.294754,0.148642
104,0.468470,16.053418,0.129670
105,0.540676,16.603052,0.130279
106,0.564669,17.261666,0.101185
107,0.549602,17.171188,0.121673
108,0.380466,14.321810,0.156046
109,0.418550,15.223062,0.146600
110,0.562449,16.719450,0.138539
111,0.515137,16.770875,0.115346
112,0.382509,14.823592,0.158659
113,0.404779,15.096565,0.186620
114,0.548109,16.500576,0.132429
115,0.526924,16.710691,0.124637
116,0.528208,17.083479,0.137073
117,0.481557,15.645420,0.155049
118,0.527025,16.542133,0.137296
119,0.542224,16.457073,0.140691
120,0.536279,16.926297,0.128695
121,0.423532,14.795675,0.175856
122,0.436576,14.873137,0.142252
123,0.514287,16.158842,0.115068
124,0.540187,17.380153,0.102082
125,0.371259,14.002853,0.172494
126,0.482070,16.036725,0.128644
127,0.353298,13.373645,0.174014
128,0.514950,17.020363,0.113163
129,0.370699,14.854413,0.186577
130,0.521374,16.346504,0.123564
131,0.538843,17.102008,0.127143
132,0.481249,15.393185,0.179891
133,0.529910,16.826095,0.126570
134,0.489083,16.597092,0.146084
135,0.440725,15.277676,0.140096
136,0.542240,16.733447,0.128386
137,0.497125,16.489715,0.140452
138,0.512418,16.397959,0.146183
139,0.537439,16.761049,0.141009
140,0.439980,14.956997,0.144438
141,0.548348,17.331655,0.133379
142,0.491783,16.254635,0.140326
143,0.473749,15.800119,0.159485
144,0.545644,16.957721,0.107255
145,0.344537,13.561386,0.219471
