sample_id,ssim,psnr,lpips
1,0.501461,17.821204,0.043090
2,0.519034,18.128080,0.036539
3,0.497350,17.951739,0.020751
4,0.582867,19.215059,0.020896
5,0.421561,16.644864,0.037958
6,0.604085,18.967464,0.024409
7,0.370375,16.128730,0.044949
8,0.561043,19.796380,0.039436
9,0.287738,13.857273,0.076216
10,0.613245,20.094400,0.019227
11,0.684534,21.418282,0.017835
12,0.507504,17.758194,0.027319
13,0.489858,17.732705,0.041397
14,0.568278,18.668734,0.023907
15,0.509169,17.786586,0.036143
16,0.584111,18.900173,0.033099
17,0.499930,18.502088,0.026440
18,0.574593,19.468416,0.023811
19,0.526800,17.311793,0.045945
20,0.612078,20.015679,0.024496
21,0.460965,17.403943,0.035476
22,0.582797,20.093706,0.019302
23,0.496663,18.395002,0.025761
24,0.404139,16.060173,0.053855
25,0.529105,18.967033,0.033751
26,0.374780,15.970783,0.034198
27,0.627584,20.527093,0.031010
28,0.373297,14.495137,0.044985
29,0.539726,19.647123,0.019897
30,0.368904,15.611287,0.032366
31,0.382924,16.300637,0.041331
32,0.322371,16.065012,0.052871
33,0.519805,18.364061,0.023784
34,0.398644,16.527830,0.034854
35,0.484157,17.029909,0.041725
36,0.494195,17.411132,0.031626
37,0.527726,18.658934,0.037729
38,0.388244,15.603818,0.041758
39,0.431975,16.052535,0.059775
40,0.387923,16.162091,0.058783
41,0.520215,17.689640,0.026353
42,0.626044,19.873894,0.039161
43,0.444029,17.268667,0.037748
44,0.578706,19.853568,0.032620
45,0.607208,20.020977,0.022331
46,0.537593,18.539687,0.044733
47,0.623248,20.373513,0.028335
48,0.558878,18.781224,0.047202
49,0.526240,17.220951,0.050467
50,0.442817,16.701556,0.032130
51,0.522104,18.714024,0.042322
52,0.576494,19.317082,0.025006
53,0.552603,18.411534,0.033305
54,0.515145,17.914570,0.026829
55,0.565677,19.464066,0.045862
56,0.624106,19.892397,0.040198
57,0.636303,20.460351,0.021198
58,0.612026,20.400496,0.038304
59,0.249767,13.666357,0.072264
60,0.649082,20.575212,0.027857
61,0.603025,19.813958,0.018622
62,0.582926,19.049103,0.026326
63,0.534906,19.040475,0.034934
64,0.389686,15.831313,0.033411
65,0.496953,16.848527,0.056611
66,0.516248,17.786555,0.041903
67,0.526172,17.521478,0.034832
68,0.367493,15.690676,0.040953
69,0.336037,14.895807,0.054056
70,0.504674,17.613705,0.032765
71,0.511354,18.287652,0.027832
72,0.581265,20.000759,0.029164
73,0.550558,18.405926,0.035743
74,0.469608,17.298939,0.033219
75,0.608452,20.780381,0.019518
76,0.458677,16.726693,0.029206
77,0.478928,16.781929,0.029467
78,0.534798,18.153122,0.041062
79,0.592438,18.913655,0.036484
80,0.485987,17.100289,0.041232
