sample_id,ssim,psnr,lpips
164,0.187275,12.734743,0.082352
165,0.203245,11.807262,0.088700
166,0.323671,14.027148,0.049707
167,0.342005,13.963721,0.105451
168,0.240955,12.554175,0.097870
169,0.262211,13.536265,0.106374
170,0.361119,15.373995,0.061754
171,0.162421,11.233242,0.088977
172,0.173003,11.413492,0.122734
173,0.219251,12.494721,0.079310
174,0.285571,13.327150,0.080794
175,0.211213,12.543261,0.076002
176,0.183538,11.870880,0.108384
177,0.137188,10.465481,0.124241
178,0.170492,11.874767,0.070103
179,0.158144,11.876802,0.115818
180,0.236821,13.126602,0.075419
181,0.337309,13.499670,0.127448
182,0.262955,14.064322,0.130512
183,0.298312,13.397741,0.099542
184,0.197628,12.439542,0.057219
185,0.222854,12.735483,0.105584
186,0.294335,12.811029,0.095842
187,0.383028,15.034458,0.093219
188,0.303245,14.251465,0.082196
189,0.153323,12.106160,0.109725
190,0.220510,11.666351,0.135516
191,0.190108,12.987162,0.067969
192,0.197167,12.398094,0.098637
193,0.288196,13.340096,0.090890
194,0.298707,13.791542,0.100596
195,0.172072,11.036841,0.122421
196,0.216278,12.335072,0.090078
197,0.246999,13.076387,0.096364
198,0.247373,12.891057,0.067077
199,0.415089,15.495100,0.052050
200,0.215267,12.825463,0.118126
201,0.231623,12.864460,0.098625
202,0.258317,12.881333,0.093911
203,0.173472,12.441192,0.080461
204,0.149537,11.083178,0.107482
205,0.192362,11.361706,0.124392
206,0.312334,14.261821,0.070894
207,0.344442,14.534069,0.072854
208,0.220712,11.293761,0.104167
209,0.259796,13.070512,0.069854
210,0.191395,12.036656,0.108157
211,0.236801,11.882531,0.076782
212,0.149181,10.849633,0.117037
213,0.201788,13.319893,0.086453
214,0.135842,12.026397,0.087872
215,0.187798,12.936245,0.079293
216,0.167528,11.235549,0.096907
217,0.249750,13.311015,0.071538
218,0.241570,13.430995,0.077560
219,0.322495,13.648214,0.086033
220,0.193351,12.555068,0.093646
221,0.252450,13.458029,0.083415
222,0.231677,12.882817,0.113837
223,0.203084,12.736901,0.076459
224,0.186778,12.218907,0.087823
225,0.227350,12.113128,0.063945
226,0.277906,12.827689,0.105880
227,0.292688,13.882019,0.072950
228,0.247798,12.499829,0.114803
229,0.239842,12.857228,0.054589
230,0.369476,14.501824,0.105295
231,0.260175,13.235968,0.073503
232,0.364518,15.576188,0.102852
233,0.257848,13.011866,0.088167
234,0.335323,13.665676,0.090879
235,0.238983,12.075789,0.086523
236,0.309785,14.694177,0.084986
237,0.246166,12.236565,0.076361
238,0.279777,13.221080,0.114608
239,0.317068,14.118605,0.046467
240,0.221866,13.341658,0.069987
241,0.202324,12.066728,0.107411
242,0.218755,11.981360,0.095771
243,0.349250,11.866332,0.120669
244,0.120073,10.934389,0.084623
245,0.275418,12.640891,0.096492
246,0.225617,11.359008,0.125026
247,0.224856,12.443056,0.090531
248,0.250502,13.853449,0.084412
249,0.187668,12.114469,0.075182
250,0.165322,11.515761,0.092820
251,0.343693,14.446484,0.083584
252,0.235472,12.801514,0.073925
253,0.155591,11.465548,0.078465
254,0.188602,12.178862,0.118324
255,0.191282,11.545964,0.107908
256,0.169207,11.763339,0.090412
257,0.348098,15.378451,0.036494
258,0.289587,14.177399,0.063296
259,0.241403,13.394767,0.117890
260,0.206664,12.004466,0.093076
261,0.210705,12.812962,0.099012
262,0.223773,13.355292,0.078334
263,0.298003,14.699087,0.080316
264,0.234933,12.351863,0.102343
265,0.181620,11.526419,0.121742
266,0.340227,14.295438,0.091652
267,0.212847,12.618474,0.096996
268,0.197826,12.745973,0.116632
269,0.252653,12.596228,0.081548
270,0.240880,12.922440,0.044406
271,0.184686,11.707812,0.127356
272,0.272032,12.911955,0.097554
273,0.276425,13.123362,0.096185
274,0.259002,13.230028,0.095095
275,0.296595,14.585054,0.067584
276,0.273713,14.176176,0.103309
277,0.217529,13.048349,0.048888
278,0.294783,13.950076,0.059481
279,0.290473,12.972508,0.106503
280,0.292091,14.250822,0.082641
281,0.161114,11.326363,0.077905
282,0.242923,13.670143,0.099249
283,0.192941,10.827456,0.129589
284,0.220446,12.335413,0.097458
285,0.264398,13.849907,0.074176
286,0.198604,12.109345,0.085822
287,0.184062,11.292654,0.087523
288,0.169150,11.839148,0.110500
289,0.264468,12.481700,0.107305
290,0.174983,11.153325,0.087761
291,0.118941,9.760592,0.123594
292,0.265388,13.982417,0.065539
293,0.259271,12.887690,0.078730
294,0.160318,11.101853,0.101128
295,0.236591,13.988703,0.066122
296,0.306982,13.316331,0.072440
297,0.250971,13.747886,0.101806
298,0.171624,11.781196,0.099326
299,0.146460,11.509211,0.079752
300,0.174299,11.822203,0.100289
301,0.170648,10.923097,0.094596
302,0.228774,12.020546,0.076769
303,0.127347,11.134754,0.123919
304,0.199092,12.520148,0.081794
305,0.262403,12.293611,0.093957
306,0.253291,13.271505,0.070937
307,0.238413,12.329689,0.068170
308,0.221323,12.268964,0.101499
309,0.147158,10.785039,0.089855
