sample_id,ssim,psnr,lpips
1,0.564971,19.250766,0.028475
2,0.470335,17.476031,0.048932
3,0.557884,18.834414,0.019346
4,0.514844,18.692035,0.020672
5,0.367060,16.544334,0.034002
6,0.597498,19.297336,0.023147
7,0.355458,15.879142,0.039216
8,0.585881,20.419916,0.023868
9,0.273138,13.267900,0.080781
10,0.604295,19.827416,0.024691
11,0.612404,20.829328,0.022414
12,0.534161,17.741826,0.024891
13,0.512707,17.783303,0.036469
14,0.492330,17.905474,0.023202
15,0.477352,17.518239,0.031053
16,0.536345,18.597560,0.033589
17,0.526735,18.690953,0.025656
18,0.646804,20.521004,0.018428
19,0.474664,17.070343,0.048574
20,0.625451,20.576628,0.023317
21,0.455981,17.093431,0.031849
22,0.742886,22.396772,0.020126
23,0.383525,16.471138,0.033967
24,0.455326,16.553804,0.054018
25,0.592336,19.776568,0.027701
26,0.302896,14.991621,0.041448
27,0.710226,22.126997,0.017270
28,0.412513,15.206163,0.037225
29,0.701291,22.082116,0.018224
30,0.403514,15.916652,0.035219
31,0.357614,15.825233,0.039512
32,0.317298,16.398477,0.047181
33,0.447244,17.578170,0.023315
34,0.388905,16.366389,0.039130
35,0.513498,17.482063,0.023319
36,0.460287,16.985439,0.036633
37,0.488793,17.797021,0.042347
38,0.394075,15.815841,0.063906
39,0.469384,16.672224,0.047789
40,0.326515,15.884218,0.054478
41,0.504589,17.918468,0.027087
42,0.679415,20.940730,0.030659
43,0.461409,17.626101,0.032050
44,0.501874,18.885038,0.020877
45,0.588917,19.625612,0.029201
46,0.621452,20.017386,0.031419
47,0.641183,20.925689,0.034345
48,0.590989,19.646509,0.051691
49,0.509682,17.375032,0.044554
50,0.485593,17.609005,0.027973
51,0.572684,19.007856,0.037602
52,0.535906,19.242333,0.030652
53,0.480740,17.559392,0.029039
54,0.549668,18.314135,0.024016
55,0.577829,19.356272,0.037395
56,0.614785,20.124970,0.052075
57,0.691779,21.581660,0.027040
58,0.639902,20.341295,0.035140
59,0.263205,13.957607,0.072717
60,0.673820,21.831489,0.015690
61,0.543281,18.979340,0.023471
62,0.582714,18.923210,0.026608
63,0.480575,18.250410,0.032989
64,0.433082,16.431398,0.042033
65,0.519672,17.376401,0.038405
66,0.510019,17.542488,0.046927
67,0.545544,18.007354,0.028837
68,0.351673,15.673230,0.044289
69,0.252626,13.914764,0.074856
70,0.483128,17.325562,0.033328
