sample_id,ssim,psnr,lpips
1,0.570619,19.348780,0.026608
2,0.509437,17.686547,0.051562
3,0.513930,17.860873,0.032296
4,0.523635,18.563320,0.024367
5,0.332968,16.189850,0.035616
6,0.612866,19.185942,0.028077
7,0.379545,15.989778,0.045250
8,0.544018,19.192630,0.032819
9,0.264450,13.354134,0.071967
10,0.569715,19.306462,0.028146
11,0.713828,21.852892,0.023009
12,0.523825,17.822619,0.041681
13,0.506448,18.301779,0.028671
14,0.552249,18.422006,0.038492
15,0.474742,17.308328,0.037309
16,0.555297,18.310435,0.035730
17,0.536977,18.871615,0.023750
18,0.579065,19.576472,0.029600
19,0.551547,17.394973,0.046371
20,0.648649,20.576805,0.026228
21,0.474020,17.279063,0.032461
22,0.692298,21.296625,0.024670
23,0.476932,17.600727,0.024204
24,0.478769,16.613217,0.042795
25,0.574717,18.977204,0.025032
26,0.308508,15.092141,0.038000
27,0.615988,20.503709,0.024394
28,0.377200,14.737072,0.044855
29,0.651895,21.208939,0.027679
30,0.369158,15.537417,0.035711
31,0.427672,17.049755,0.036298
32,0.364083,16.944014,0.045933
33,0.515450,18.343361,0.020398
34,0.456357,17.043701,0.037406
35,0.504871,17.277631,0.024803
36,0.531310,17.957418,0.035482
37,0.542880,18.674164,0.036274
38,0.467122,16.515615,0.038590
39,0.436757,16.442923,0.057261
40,0.382759,16.276103,0.051288
41,0.477127,17.470236,0.029814
42,0.619945,19.563880,0.038751
43,0.457850,17.573452,0.031442
44,0.548426,18.842639,0.027747
45,0.599546,19.918028,0.031173
46,0.500985,18.175197,0.040226
47,0.667957,20.499784,0.023852
48,0.627800,20.469672,0.048845
49,0.493042,17.106204,0.042623
50,0.458604,17.140657,0.033651
51,0.546401,18.659388,0.042161
52,0.589108,19.614634,0.023390
53,0.466968,17.071027,0.039050
54,0.511154,17.698614,0.030316
55,0.611073,19.918370,0.031989
56,0.597639,19.588984,0.037559
57,0.598183,19.518978,0.022246
58,0.625935,20.678365,0.036113
59,0.243082,13.800035,0.068718
60,0.617977,20.241643,0.027850
61,0.581181,19.903108,0.024362
62,0.523856,18.217962,0.031223
63,0.473376,18.395559,0.034979
64,0.463990,16.814931,0.045131
65,0.468213,16.847702,0.048715
66,0.478979,17.205914,0.049764
67,0.500643,16.901387,0.052072
68,0.506562,17.654691,0.034783
69,0.292416,14.324976,0.070584
70,0.538157,17.915236,0.042785
71,0.494102,17.600668,0.027819
72,0.571234,19.095966,0.033360
73,0.504152,17.774278,0.041289
74,0.470343,17.302432,0.039663
75,0.710453,21.605101,0.021029
76,0.531816,17.623944,0.022841
77,0.472801,17.281555,0.030745
78,0.565740,18.152824,0.043858
79,0.626896,19.230182,0.030773
80,0.437438,16.950151,0.039438
81,0.423620,15.743800,0.047450
82,0.523001,18.614958,0.026274
83,0.538319,17.706010,0.031853
84,0.267124,14.084644,0.056991
85,0.446029,17.103088,0.024472
86,0.398280,16.527903,0.029671
87,0.507876,17.200397,0.037649
88,0.416271,15.986657,0.040430
89,0.507968,17.832304,0.051754
90,0.502263,17.656714,0.027090
91,0.465357,17.258417,0.034208
92,0.532148,18.215196,0.033626
93,0.537304,17.955111,0.031067
94,0.484832,17.150248,0.038707
95,0.636291,20.344161,0.052245
96,0.530335,19.413824,0.038549
97,0.592484,19.609257,0.028216
98,0.642009,20.478039,0.028934
99,0.477407,17.464418,0.035949
100,0.653118,21.366596,0.020764
101,0.521443,17.850816,0.036562
102,0.552227,18.291305,0.029023
103,0.392011,15.850789,0.057554
104,0.600963,19.794635,0.031939
105,0.379299,16.202690,0.054165
106,0.527139,19.396967,0.020542
107,0.559775,18.482690,0.026142
108,0.479763,17.976951,0.037826
109,0.409588,16.440675,0.036813
110,0.449650,17.109765,0.027680
111,0.558373,19.677651,0.035171
112,0.547944,19.033496,0.028503
113,0.631555,19.793598,0.025732
114,0.631483,19.415432,0.023167
115,0.405954,16.299347,0.032174
116,0.568402,18.214473,0.046500
117,0.552466,18.303285,0.020692
118,0.479677,16.733244,0.042963
119,0.373687,15.841972,0.042407
120,0.587457,19.486183,0.032978
121,0.410439,16.869141,0.034648
122,0.428537,16.253104,0.036379
123,0.532567,18.243727,0.039827
124,0.513820,18.631946,0.024221
125,0.547872,18.705216,0.041968
126,0.373426,15.286630,0.032985
127,0.459734,16.904572,0.042430
128,0.554627,18.493604,0.040599
129,0.499180,17.831590,0.031657
130,0.499722,18.071682,0.029194
131,0.462761,17.594545,0.034790
132,0.402331,16.157275,0.039653
133,0.508541,17.135277,0.039934
134,0.488018,17.684387,0.033757
135,0.456943,17.659214,0.041876
136,0.506351,17.484182,0.034164
137,0.602110,20.343634,0.030342
138,0.538489,18.231879,0.039237
139,0.535250,18.104750,0.027345
140,0.594097,20.083636,0.026422
141,0.475681,17.181031,0.034029
142,0.382722,16.452431,0.033071
143,0.617894,19.971301,0.028416
144,0.625997,19.550015,0.035435
145,0.461364,16.726927,0.052990
146,0.336365,14.969440,0.059007
147,0.384413,15.572805,0.040192
148,0.583126,19.631158,0.033821
149,0.577927,18.394962,0.042216
150,0.596998,19.714120,0.034516
151,0.513708,17.531321,0.031501
152,0.475607,17.618667,0.041610
153,0.639408,19.570241,0.034371
154,0.475313,16.633255,0.067529
155,0.552946,18.083569,0.028122
156,0.476738,16.906076,0.053021
157,0.467071,17.126754,0.033187
158,0.569482,18.482985,0.030906
159,0.402612,15.486672,0.046308
160,0.386167,15.405956,0.047836
161,0.531465,17.842858,0.029561
162,0.428605,16.867670,0.044150
163,0.502564,17.446600,0.032494
164,0.524867,17.943649,0.035863
165,0.550353,18.656058,0.033087
166,0.537577,18.618552,0.023848
167,0.515924,17.064417,0.048506
168,0.561251,18.411988,0.030107
169,0.517030,17.948322,0.064237
170,0.451125,17.147748,0.051264
171,0.374020,15.339594,0.048602
172,0.483762,17.992387,0.051506
173,0.492421,17.467077,0.040702
174,0.596576,19.480498,0.024729
175,0.380086,16.378876,0.032042
176,0.463322,17.213384,0.039710
177,0.313487,14.184303,0.058552
178,0.473776,17.004706,0.041224
179,0.492888,17.566858,0.037234
180,0.507425,18.191129,0.027657
181,0.477433,16.610849,0.057239
182,0.565144,19.391160,0.041845
183,0.588510,19.693067,0.021873
184,0.206878,13.522249,0.061581
185,0.496748,16.154999,0.044771
186,0.486479,17.408958,0.038747
187,0.632333,20.583181,0.020035
188,0.523861,18.157645,0.041649
189,0.511075,18.337583,0.052826
190,0.589208,18.449161,0.035953
191,0.388737,15.984713,0.042799
192,0.603229,20.118800,0.027478
193,0.511023,17.605311,0.033577
194,0.519705,17.393841,0.049540
195,0.454913,16.840378,0.040412
196,0.364835,15.724620,0.046604
197,0.547001,18.363156,0.042902
198,0.377805,15.272408,0.038800
199,0.607767,20.048909,0.031001
200,0.558828,19.037488,0.035508
201,0.635177,19.644980,0.024502
202,0.397437,16.695196,0.038404
203,0.462029,18.132222,0.052867
204,0.225674,13.015881,0.066740
205,0.492199,17.135428,0.038229
206,0.552475,19.195233,0.034629
207,0.502980,17.638663,0.051041
208,0.527504,17.763086,0.044004
209,0.449440,15.892562,0.042126
210,0.465928,17.418706,0.036242
211,0.446191,16.893700,0.041779
212,0.382907,15.648453,0.042200
213,0.476960,17.924483,0.062731
214,0.470539,17.725169,0.055910
215,0.287896,14.713067,0.059165
216,0.419522,16.459377,0.045116
217,0.428415,16.644794,0.032651
218,0.508647,18.489158,0.026335
219,0.428545,16.618449,0.034879
220,0.352100,16.858108,0.055204
221,0.425203,16.741553,0.048540
222,0.594578,18.918440,0.042404
223,0.523353,18.441270,0.032759
224,0.443108,17.058379,0.028143
225,0.457231,17.367349,0.037137
226,0.576935,19.539656,0.040649
227,0.564536,18.330645,0.038588
